"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001932","regulation of protein phosphorylation","16/263","387/18860",0.041343669250646,2.96479696603492,4.64429935663897,0.000114360724792203,0.00190653427496043,0.00142201968294847,"5788/1843/1026/7422/7070/5728/4318/55024/8795/4739/1894/9770/2335/2268/29108/4067",16
"GO:0072678","T cell migration","7/263","79/18860",0.0886075949367089,6.35414159888338,5.67100200570237,0.000116665132429491,0.00192468768661232,0.0014355597010959,"10563/6352/199/11151/3627/2833/29108",7
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","5/263","35/18860",0.142857142857143,10.2444323737099,6.50972344227255,0.000117031132957528,0.00192468768661232,0.0014355597010959,"4283/3627/7070/930/2833",5
"GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","5/263","35/18860",0.142857142857143,10.2444323737099,6.50972344227255,0.000117031132957528,0.00192468768661232,0.0014355597010959,"6850/7805/9188/29108/5336",5
"GO:0002285","lymphocyte activation involved in immune response","12/263","235/18860",0.051063829787234,3.66183965698568,4.88296307805565,0.000120006975558161,0.00196477788234459,0.00146546162742016,"5450/5788/11151/604/10538/930/5361/942/3936/7305/5336/3394",12
"GO:0060263","regulation of respiratory burst","4/263","19/18860",0.210526315789474,15.097058234941,7.3108702863908,0.000121467690280008,0.00197981489826923,0.00147667723098863,"3512/653361/56833/64581",4
"GO:0042325","regulation of phosphorylation","17/263","431/18860",0.0394431554524362,2.82850917046748,4.56668075037958,0.000123866982701922,0.0019999814630688,0.00149171879224408,"5788/1843/1026/7422/7070/5728/4318/55024/8795/4739/1894/9770/2335/2268/29108/5884/4067",17
"GO:0032479","regulation of type I interferon production","9/263","136/18860",0.0661764705882353,4.74558264370387,5.21321073453638,0.000124707148110358,0.0019999814630688,0.00149171879224408,"6772/6850/929/29108/3148/7305/5336/9636/3394",9
"GO:0032606","type I interferon production","9/263","136/18860",0.0661764705882353,4.74558264370387,5.21321073453638,0.000124707148110358,0.0019999814630688,0.00149171879224408,"6772/6850/929/29108/3148/7305/5336/9636/3394",9
"GO:0002440","production of molecular mediator of immune response","12/263","236/18860",0.0508474576271186,3.64632338725269,4.86494790293398,0.000124896130807912,0.0019999814630688,0.00149171879224408,"51237/5788/6850/604/163486/64581/10538/942/7805/9188/29108/5336",12
"GO:0030101","natural killer cell activation","8/263","107/18860",0.0747663551401869,5.36157208343698,5.38040943295642,0.000127440690989395,0.00202298244696644,0.00150887445121082,"5788/11151/914/22890/2268/3398/7305/9760",8
"GO:0033045","regulation of sister chromatid segregation","8/263","107/18860",0.0747663551401869,5.36157208343698,5.38040943295642,0.000127440690989395,0.00202298244696644,0.00150887445121082,"10403/1843/983/472/9787/1063/605/4085",8
"GO:0002700","regulation of production of molecular mediator of immune response","11/263","202/18860",0.0544554455445545,3.90505590483003,4.93643466830935,0.000130933850891611,0.00206943501993624,0.00154352186036271,"51237/5788/6850/604/163486/64581/942/7805/9188/29108/5336",11
"GO:0007095","mitotic G2 DNA damage checkpoint signaling","5/263","36/18860",0.138888888888889,9.95986480777355,6.3990058773694,0.000134371184319697,0.00211460859461729,0.00157721530778156,"1026/983/472/8870/672",5
"GO:0002886","regulation of myeloid leukocyte mediated immunity","6/263","57/18860",0.105263157894737,7.54852911747048,5.88821116856953,0.000138905193041497,0.00216727717860899,0.00161649903013204,"6850/3684/2268/9188/7305/4067",6
"GO:0033047","regulation of mitotic sister chromatid segregation","6/263","57/18860",0.105263157894737,7.54852911747048,5.88821116856953,0.000138905193041497,0.00216727717860899,0.00161649903013204,"10403/1843/983/472/1063/4085",6
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","8/263","109/18860",0.073394495412844,5.26319461401612,5.30825710336251,0.00014503023113953,0.00225321435698053,0.00168059667618349,"1026/983/472/8870/7465/672/1063/5884",8
"GO:0043254","regulation of protein-containing complex assembly","17/263","438/18860",0.0388127853881279,2.78330468600795,4.49065794549657,0.000150132318691386,0.00231348412428861,0.0017255498650794,"10563/11151/6653/53335/6850/7422/472/64581/1236/3936/822/26999/29108/5336/9636/51571/10092",17
"GO:0032930","positive regulation of superoxide anion generation","4/263","20/18860",0.2,14.3422053231939,7.09933920698508,0.000150176865915202,0.00231348412428861,0.0017255498650794,"6850/64581/3684/7305",4
"GO:0006816","calcium ion transport","17/263","439/18860",0.0387243735763098,2.7769645842175,4.47991929160718,0.00015425690196328,0.0023663527271762,0.00176498277478552,"6352/5788/5026/11151/489/931/4283/3627/7070/5579/930/1236/2833/27075/5336/80228/4067",17
"GO:0002260","lymphocyte homeostasis","7/263","83/18860",0.0843373493975904,6.04791790737093,5.48092659289914,0.000159390120199051,0.00242472220352807,0.00180851860067959,"608/3957/11151/9447/3559/4208/4067",7
"GO:0051304","chromosome separation","7/263","83/18860",0.0843373493975904,6.04791790737093,5.48092659289914,0.000159390120199051,0.00242472220352807,0.00180851860067959,"10403/1843/472/9787/64151/1063/4085",7
"GO:0045621","positive regulation of lymphocyte differentiation","9/263","141/18860",0.0638297872340425,4.5772995712321,5.07036592986661,0.000164094287465895,0.00247267421154913,0.00184428438791899,"5788/6850/399/939/604/942/22890/3559/9760",9
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","8/263","111/18860",0.0720720720720721,5.16836227862844,5.23785716241972,0.000164574043661035,0.00247267421154913,0.00184428438791899,"1396/1026/472/54541/8870/5527/672/29108",8
"GO:0045639","positive regulation of myeloid cell differentiation","8/263","111/18860",0.0720720720720721,5.16836227862844,5.23785716241972,0.000164574043661035,0.00247267421154913,0.00184428438791899,"6772/677/4739/2124/3398/3148/7305/9636",8
"GO:0010563","negative regulation of phosphorus metabolic process","10/263","174/18860",0.0574712643678161,4.12132336873388,4.91893376520351,0.000170457661546084,0.00253112662754201,0.00188788207569698,"5788/1843/1026/7070/54541/8870/5728/9770/29108/4067",10
"GO:0045936","negative regulation of phosphate metabolic process","10/263","174/18860",0.0574712643678161,4.12132336873388,4.91893376520351,0.000170457661546084,0.00253112662754201,0.00188788207569698,"5788/1843/1026/7070/54541/8870/5728/9770/29108/4067",10
"GO:0034612","response to tumor necrosis factor","12/263","244/18860",0.0491803278688525,3.52677180078539,4.72425692602771,0.000170544275643751,0.00253112662754201,0.00188788207569698,"608/6352/6772/9447/6850/2633/8531/677/672/4792/7805/29108",12
"GO:0070373","negative regulation of ERK1 and ERK2 cascade","7/263","84/18860",0.0833333333333333,5.97591888466413,5.43534550433125,0.000171839498943471,0.00254002433458547,0.00189451857560946,"5788/467/1843/2633/1445/1846/4067",7
"GO:0038094","Fc-gamma receptor signaling pathway","5/263","38/18860",0.131578947368421,9.4356613968381,6.19004507913389,0.000174888022339854,0.00257466197404358,0.00192035362391003,"6850/2210/2268/10451/4067",5
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","16/263","402/18860",0.0398009950248756,2.85417021357093,4.468750057451,0.000176630460975761,0.00258987073503013,0.00193169732633394,"10563/3495/5788/939/2210/604/163486/64581/5551/10538/930/22890/712/1075/51571/4208",16
"GO:0051383","kinetochore organization","4/263","21/18860",0.19047619047619,13.6592431649466,6.90246519385978,0.000183488043164955,0.002679659382381,0.00199866765333784,"10403/9787/1058/1063",4
"GO:0051279","regulation of release of sequestered calcium ion into cytosol","7/263","85/18860",0.0823529411764706,5.90561395660926,5.39049463009142,0.000185063725127688,0.00269190302964617,0.00200779977733415,"11151/4283/3627/7070/930/2833/4067",7
"GO:0001933","negative regulation of protein phosphorylation","8/263","114/18860",0.0701754385964912,5.03235274498032,5.13537774767806,0.000197914038973154,0.00286739744559915,0.00213869514963888,"5788/1843/1026/7070/5728/9770/29108/4067",8
"GO:0050921","positive regulation of chemotaxis","9/263","145/18860",0.0620689655172414,4.45102923823259,4.96082015885588,0.000202625091757709,0.00290490577119532,0.00216667134601401,"10563/6352/199/3627/7422/1236/2833/4739/7941",9
"GO:0010965","regulation of mitotic sister chromatid separation","6/263","61/18860",0.0983606557377049,7.05354360157078,5.63148559254752,0.000202889885416271,0.00290490577119532,0.00216667134601401,"10403/1843/472/9787/1063/4085",6
"GO:0038093","Fc receptor signaling pathway","6/263","61/18860",0.0983606557377049,7.05354360157078,5.63148559254752,0.000202889885416271,0.00290490577119532,0.00216667134601401,"6850/2210/2268/10451/5336/4067",6
"GO:0010639","negative regulation of organelle organization","15/263","367/18860",0.0408719346049046,2.93096839029848,4.44242670072564,0.000211274745365382,0.00301314099737895,0.0022474003546885,"11151/10403/1843/472/8870/664/822/672/1063/10634/51571/26586/4085/23370/3082",15
"GO:1904062","regulation of monoatomic cation transmembrane transport","13/263","288/18860",0.0451388888888889,3.2369560625264,4.54925330509133,0.000214670477275065,0.00304965724720336,0.00227463659516934,"5026/11151/931/4283/3627/7070/930/2833/4318/79026/27075/4067/1318",13
"GO:0007549","sex-chromosome dosage compensation","4/263","22/18860",0.181818181818182,13.0383684756308,6.71857756448557,0.000221816791268206,0.00311481963430853,0.00232323902433542,"91746/672/3930/23013",4
"GO:0009048","dosage compensation by inactivation of X chromosome","4/263","22/18860",0.181818181818182,13.0383684756308,6.71857756448557,0.000221816791268206,0.00311481963430853,0.00232323902433542,"91746/672/3930/23013",4
"GO:0032928","regulation of superoxide anion generation","4/263","22/18860",0.181818181818182,13.0383684756308,6.71857756448557,0.000221816791268206,0.00311481963430853,0.00232323902433542,"6850/64581/3684/7305",4
"GO:0045730","respiratory burst","5/263","40/18860",0.125,8.9638783269962,5.99598532550533,0.000224117860804949,0.00312906803423811,0.0023338664258023,"3512/653361/56833/64581/4688",5
"GO:0051783","regulation of nuclear division","9/263","147/18860",0.0612244897959184,4.39047101730426,4.90752763440806,0.00022454555600394,0.00312906803423811,0.0023338664258023,"10403/1843/4288/472/51203/9787/10635/1063/4085",9
"GO:0002720","positive regulation of cytokine production involved in immune response","7/263","88/18860",0.0795454545454545,5.70428620808849,5.26011886942177,0.000229745590943602,0.00318935799443001,0.00237883467588993,"6850/163486/64581/7805/9188/29108/5336",7
"GO:0000077","DNA damage checkpoint signaling","8/263","117/18860",0.0683760683760684,4.9033180592116,5.03643320041553,0.000236610242264136,0.00327221210040289,0.00244063276211053,"1026/983/472/8870/672/5884/988/4067",8
"GO:0055074","calcium ion homeostasis","14/263","331/18860",0.0422960725075529,3.0330947813401,4.43773526643148,0.000241786306464447,0.00333117662227055,0.00248461241240725,"6352/5788/11151/489/4283/3627/7070/5579/930/1236/2833/664/5336/4067",14
"GO:0031400","negative regulation of protein modification process","11/263","217/18860",0.0506912442396313,3.63512116486482,4.64288915411742,0.000244494571782224,0.00335582587058985,0.00250299745627469,"5788/1843/1026/7070/5728/8864/9770/29108/9636/4085/4067",11
"GO:0002752","cell surface pattern recognition receptor signaling pathway","7/263","89/18860",0.0786516853932584,5.64019310462682,5.21798843028232,0.00024643427320427,0.00336978101673704,0.00251340612962526,"6850/929/64581/4792/57162/10062/4067",7
"GO:0043122","regulation of canonical NF-kappaB signal transduction","14/263","332/18860",0.0421686746987952,3.02395895368546,4.42458181917053,0.000249341086345338,0.00339680711286131,0.00253356398419242,"6772/399/7422/64581/5579/1236/8795/1894/10346/4792/9188/29108/5336/57162",14
"GO:0031663","lipopolysaccharide-mediated signaling pathway","6/263","64/18860",0.09375,6.72290874524715,5.45368247376241,0.000264579813334421,0.00351468390158597,0.00262148430953391,"923/929/9450/4792/5336/4067",6
"GO:0032615","interleukin-12 production","6/263","64/18860",0.09375,6.72290874524715,5.45368247376241,0.000264579813334421,0.00351468390158597,0.00262148430953391,"6850/64581/1236/7805/5336/3394",6
"GO:0032655","regulation of interleukin-12 production","6/263","64/18860",0.09375,6.72290874524715,5.45368247376241,0.000264579813334421,0.00351468390158597,0.00262148430953391,"6850/64581/1236/7805/5336/3394",6
"GO:0051306","mitotic sister chromatid separation","6/263","64/18860",0.09375,6.72290874524715,5.45368247376241,0.000264579813334421,0.00351468390158597,0.00262148430953391,"10403/1843/472/9787/1063/4085",6
"GO:0051607","defense response to virus","14/263","334/18860",0.0419161676646707,3.00585141504064,4.3984222728507,0.00026506170153035,0.00351468390158597,0.00262148430953391,"5788/6772/9447/4283/3627/2633/54541/5551/664/9582/10346/9188/29108/9636",14
"GO:0002577","regulation of antigen processing and presentation","4/263","23/18860",0.173913043478261,12.4714828897338,6.54626180030217,0.000265587265958855,0.00351468390158597,0.00262148430953391,"3112/8530/1236/29108",4
"GO:0090026","positive regulation of monocyte chemotaxis","4/263","23/18860",0.173913043478261,12.4714828897338,6.54626180030217,0.000265587265958855,0.00351468390158597,0.00262148430953391,"6352/199/3627/7941",4
"GO:0007088","regulation of mitotic nuclear division","8/263","119/18860",0.0672268907563025,4.82090935233409,4.97232599302875,0.000265695085411593,0.00351468390158597,0.00262148430953391,"10403/1843/4288/472/51203/9787/1063/4085",8
"GO:0006979","response to oxidative stress","16/263","418/18860",0.0382775119617225,2.74491967908018,4.29017819892196,0.000273785928893131,0.00360863691837119,0.00269156069939779,"199/6772/1843/240/983/472/952/8428/2308/664/1894/10549/475/6505/694/3082",16
"GO:0032481","positive regulation of type I interferon production","7/263","91/18860",0.0769230769230769,5.51623281661305,5.13561206116141,0.000282739204726698,0.0037132404189107,0.00276958092627023,"6772/6850/929/3148/7305/5336/9636",7
"GO:0050767","regulation of neurogenesis","15/263","378/18860",0.0396825396825397,2.84567565936387,4.31064800170016,0.000289717272259796,0.00379124645527067,0.0028277630007021,"6653/259266/53335/7422/7070/5728/8864/7832/8553/7852/2335/3398/3148/23013/4067",15
"GO:0030071","regulation of mitotic metaphase/anaphase transition","7/263","92/18860",0.0760869565217391,5.45627376425856,5.09533260492773,0.00030243745316918,0.00394356836257384,0.00294137477950627,"10403/1843/472/9787/1063/605/4085",7
"GO:0051960","regulation of nervous system development","17/263","466/18860",0.036480686695279,2.616067494574,4.20078177621742,0.000310199355152849,0.00402742008965623,0.00300391695770176,"6653/259266/53335/8530/7422/7070/5728/8864/7832/8553/7852/2335/3398/1075/3148/23013/4067",17
"GO:0032623","interleukin-2 production","6/263","66/18860",0.0909090909090909,6.51918423781542,5.34137423405511,0.000313280554769206,0.00402742008965623,0.00300391695770176,"5788/2633/64581/942/7805/5336",6
"GO:0032663","regulation of interleukin-2 production","6/263","66/18860",0.0909090909090909,6.51918423781542,5.34137423405511,0.000313280554769206,0.00402742008965623,0.00300391695770176,"5788/2633/64581/942/7805/5336",6
"GO:0051653","spindle localization","6/263","66/18860",0.0909090909090909,6.51918423781542,5.34137423405511,0.000313280554769206,0.00402742008965623,0.00300391695770176,"10403/259266/51203/1058/4085/10096",6
"GO:1902749","regulation of cell cycle G2/M phase transition","8/263","122/18860",0.0655737704918033,4.70236240104719,4.87879964852101,0.000314752687059458,0.00403214758054064,0.00300744303387929,"1026/983/472/8870/7465/672/1063/5884",8
"GO:0071478","cellular response to radiation","10/263","188/18860",0.0531914893617021,3.81441630936008,4.61198199413304,0.000318178572597228,0.00406178310682685,0.00302954717449035,"1396/1026/472/4318/55872/22890/10635/672/1894/7076",10
"GO:0070372","regulation of ERK1 and ERK2 cascade","13/263","303/18860",0.0429042904290429,3.07671071289638,4.33370347828531,0.000350288833068601,0.00445611334332217,0.00332366481257462,"5788/3725/467/6850/1843/2633/7422/1445/1236/1846/2335/29108/4067",13
"GO:0051338","regulation of transferase activity","13/263","304/18860",0.0427631578947368,3.06658995397238,4.31981037050324,0.000361473605710473,0.00458243102239215,0.00341788091364399,"5788/1843/1026/7070/5920/8795/4739/1894/9770/2268/29108/4085/4067",13
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","7/263","95/18860",0.0736842105263158,5.28397038222934,4.97794090757493,0.000368228419752597,0.00459391124093454,0.00342644362187653,"10403/1843/472/9787/1063/605/4085",7
"GO:0045582","positive regulation of T cell differentiation","8/263","125/18860",0.064,4.58950570342205,4.7882692629198,0.000370964500290002,0.00459391124093454,0.00342644362187653,"5788/6850/399/939/604/942/22890/3559",8
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","4/263","25/18860",0.16,11.4737642585551,6.23168863380137,0.000371187021658639,0.00459391124093454,0.00342644362187653,"6850/2268/10451/4067",4
"GO:0038095","Fc-epsilon receptor signaling pathway","4/263","25/18860",0.16,11.4737642585551,6.23168863380137,0.000371187021658639,0.00459391124093454,0.00342644362187653,"6850/10451/5336/4067",4
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","4/263","25/18860",0.16,11.4737642585551,6.23168863380137,0.000371187021658639,0.00459391124093454,0.00342644362187653,"6850/2268/10451/4067",4
"GO:0050855","regulation of B cell receptor signaling pathway","4/263","25/18860",0.16,11.4737642585551,6.23168863380137,0.000371187021658639,0.00459391124093454,0.00342644362187653,"971/930/9404/4067",4
"GO:1901623","regulation of lymphocyte chemotaxis","4/263","25/18860",0.16,11.4737642585551,6.23168863380137,0.000371187021658639,0.00459391124093454,0.00342644362187653,"10563/6352/3627/4739",4
"GO:0000070","mitotic sister chromatid segregation","10/263","192/18860",0.0520833333333333,3.73494930291508,4.52967202372395,0.000376102934344742,0.00463593367306266,0.00345778673822978,"10403/1843/983/472/51203/9787/3832/64151/1063/4085",10
"GO:0043410","positive regulation of MAPK cascade","17/263","474/18860",0.0358649789029536,2.57191445669089,4.12183127346633,0.000377121966830898,0.00463593367306266,0.00345778673822978,"5788/3725/6850/939/7422/64581/1236/11184/55024/9770/54910/7805/29108/5336/4208/4067/3082",17
"GO:0031570","DNA integrity checkpoint signaling","8/263","126/18860",0.0634920634920635,4.5530810549822,4.75872807137848,0.000391421835426136,0.00477720208597031,0.00356315408796586,"1026/983/472/8870/672/5884/988/4067",8
"GO:0042326","negative regulation of phosphorylation","8/263","126/18860",0.0634920634920635,4.5530810549822,4.75872807137848,0.000391421835426136,0.00477720208597031,0.00356315408796586,"5788/1843/1026/7070/5728/9770/29108/4067",8
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","7/263","96/18860",0.0729166666666667,5.22892902408112,4.93991026163854,0.000392539201805284,0.00477720208597031,0.00356315408796586,"10403/1843/472/9787/1063/605/4085",7
"GO:0002705","positive regulation of leukocyte mediated immunity","9/263","159/18860",0.0566037735849057,4.05911471411149,4.60656993651245,0.000401473858004336,0.00486970450356754,0.00363214852476732,"5788/163486/64581/3684/22890/9188/7305/5336/51571",9
"GO:0002732","positive regulation of dendritic cell cytokine production","3/263","11/18860",0.272727272727273,19.5575527134462,7.32130748780912,0.000407186872022023,0.00487422711394232,0.00363552178747532,"64581/9188/5336",3
"GO:0007077","mitotic nuclear membrane disassembly","3/263","11/18860",0.272727272727273,19.5575527134462,7.32130748780912,0.000407186872022023,0.00487422711394232,0.00363552178747532,"983/5579/7465",3
"GO:0050859","negative regulation of B cell receptor signaling pathway","3/263","11/18860",0.272727272727273,19.5575527134462,7.32130748780912,0.000407186872022023,0.00487422711394232,0.00363552178747532,"971/9404/4067",3
"GO:0060368","regulation of Fc receptor mediated stimulatory signaling pathway","3/263","11/18860",0.272727272727273,19.5575527134462,7.32130748780912,0.000407186872022023,0.00487422711394232,0.00363552178747532,"5788/1445/4067",3
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","11/263","232/18860",0.0474137931034483,3.40009177920545,4.37425892066997,0.000432105828754871,0.00515561562347724,0.00384539999652168,"7422/64581/5579/1236/8795/1894/10346/9188/29108/5336/57162",11
"GO:0002407","dendritic cell chemotaxis","4/263","26/18860",0.153846153846154,11.0324656332261,6.08749798708186,0.000433898793254808,0.0051601449321606,0.00384877825527237,"6352/56833/1236/7852",4
"GO:0044839","cell cycle G2/M phase transition","9/263","162/18860",0.0555555555555556,3.98394592310942,4.53593306101869,0.000460198070009497,0.00545514010910608,0.0040688052191202,"10403/1026/983/472/8870/7465/672/1063/5884",9
"GO:0045859","regulation of protein kinase activity","11/263","234/18860",0.047008547008547,3.37103116570797,4.34011413796385,0.000464443917502822,0.00548765288932945,0.00409305540650587,"5788/1843/1026/7070/8795/4739/1894/9770/2268/29108/4067",11
"GO:0044773","mitotic DNA damage checkpoint signaling","6/263","71/18860",0.0845070422535211,6.06008675627912,5.07985204286543,0.000466010158267967,0.00548839705753661,0.00409361045649994,"1026/983/472/8870/672/5884",6
"GO:0044784","metaphase/anaphase transition of cell cycle","7/263","99/18860",0.0707070707070707,5.07047662941199,4.82892688889307,0.000473264224206357,0.00553810154672247,0.00413068336039759,"10403/1843/472/9787/1063/605/4085",7
"GO:0051348","negative regulation of transferase activity","7/263","99/18860",0.0707070707070707,5.07047662941199,4.82892688889307,0.000473264224206357,0.00553810154672247,0.00413068336039759,"5788/1843/1026/7070/29108/4085/4067",7
"GO:0031348","negative regulation of defense response","13/263","313/18860",0.0415335463258786,2.97841324603069,4.19728155537411,0.000476574688281215,0.00555902296138887,0.00414628793873719,"5788/56833/6850/8530/240/8870/55872/2268/3559/9636/10062/4067/3082",13
"GO:0002367","cytokine production involved in immune response","8/263","130/18860",0.0615384615384615,4.41298625329044,4.64358164088497,0.000482639557846201,0.00559402230379835,0.00417239276908311,"6850/604/163486/64581/7805/9188/29108/5336",8
"GO:0002718","regulation of cytokine production involved in immune response","8/263","130/18860",0.0615384615384615,4.41298625329044,4.64358164088497,0.000482639557846201,0.00559402230379835,0.00417239276908311,"6850/604/163486/64581/7805/9188/29108/5336",8
"GO:0050918","positive chemotaxis","6/263","72/18860",0.0833333333333333,5.97591888466413,5.03054482867146,0.000502519907646574,0.00580261929524484,0.00432797823719483,"6352/11151/3627/7422/3148/3082",6
"GO:0001779","natural killer cell differentiation","4/263","27/18860",0.148148148148148,10.6238557949585,5.95095950098518,0.000503815479756947,0.00580261929524484,0.00432797823719483,"5788/22890/3398/9760",4
"GO:0044843","cell cycle G1/S phase transition","12/263","275/18860",0.0436363636363636,3.1292084341514,4.22979189783867,0.000505932848958517,0.0058086818602124,0.00433250010015122,"199/6241/1026/983/5728/7465/51379/5721/605/3398/5336/901",12
"GO:0042770","signal transduction in response to DNA damage","10/263","200/18860",0.05,3.58555133079848,4.37147602932571,0.000518502215854528,0.00593433100340088,0.00442621756283011,"1026/983/472/8870/10538/5527/672/5884/988/4067",10
"GO:0007094","mitotic spindle assembly checkpoint signaling","5/263","48/18860",0.104166666666667,7.46989860583017,5.33723551466178,0.000532653022626112,0.00603744910777288,0.00450312988274544,"10403/1843/472/1063/4085",5
"GO:0071173","spindle assembly checkpoint signaling","5/263","48/18860",0.104166666666667,7.46989860583017,5.33723551466178,0.000532653022626112,0.00603744910777288,0.00450312988274544,"10403/1843/472/1063/4085",5
"GO:0071174","mitotic spindle checkpoint signaling","5/263","48/18860",0.104166666666667,7.46989860583017,5.33723551466178,0.000532653022626112,0.00603744910777288,0.00450312988274544,"10403/1843/472/1063/4085",5
"GO:0002357","defense response to tumor cell","3/263","12/18860",0.25,17.9277566539924,6.97546481789916,0.000537331207792975,0.00603744910777288,0.00450312988274544,"5551/8795/7805",3
"GO:0045060","negative thymic T cell selection","3/263","12/18860",0.25,17.9277566539924,6.97546481789916,0.000537331207792975,0.00603744910777288,0.00450312988274544,"5788/1236/1794",3
"GO:0071706","tumor necrosis factor superfamily cytokine production","10/263","201/18860",0.0497512437810945,3.56771276696366,4.35227216578438,0.000539087485383171,0.00603744910777288,0.00450312988274544,"5788/914/6850/2210/929/64581/942/29108/7305/5336",10
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","10/263","201/18860",0.0497512437810945,3.56771276696366,4.35227216578438,0.000539087485383171,0.00603744910777288,0.00450312988274544,"5788/914/6850/2210/929/64581/942/29108/7305/5336",10
"GO:0043086","negative regulation of catalytic activity","9/263","166/18860",0.0542168674698795,3.88794722616703,4.44434676136276,0.000549311726354685,0.0061331410181069,0.00457450325472258,"5788/1843/1026/7070/3001/29108/7076/4085/4067",9
"GO:0030100","regulation of endocytosis","13/263","318/18860",0.0408805031446541,2.93158284908052,4.13108728442467,0.000552996471226724,0.00613674807431237,0.00457719363642148,"5788/6850/2210/7422/1445/929/64581/1236/1794/2268/29108/5336/10062",13
"GO:0034765","regulation of monoatomic ion transmembrane transport","13/263","318/18860",0.0408805031446541,2.93158284908052,4.13108728442467,0.000552996471226724,0.00613674807431237,0.00457719363642148,"5026/11151/931/4283/3627/7070/930/2833/4318/79026/27075/4067/1318",13
"GO:0090068","positive regulation of cell cycle process","12/263","278/18860",0.0431654676258993,3.09543999781164,4.18569094448358,0.000557024637499393,0.00616271803487965,0.00459656375505879,"199/10403/6241/983/51203/9787/64151/7465/10635/1894/5336/4085",12
"GO:0044092","negative regulation of molecular function","13/263","319/18860",0.0407523510971787,2.92239293419312,4.11800325041262,0.000569463661140627,0.00628130461276262,0.00468501348822007,"5788/3725/9447/1843/1026/7070/3001/4792/3398/29108/7076/4085/4067",13
"GO:0051924","regulation of calcium ion transport","11/263","240/18860",0.0458333333333333,3.28675538656527,4.23985742085671,0.000573866516368641,0.00631080316645153,0.00470701546558552,"6352/5026/11151/931/4283/3627/7070/930/2833/27075/4067",11
"GO:0018193","peptidyl-amino acid modification","15/263","404/18860",0.0371287128712871,2.66253811692956,4.01706872582669,0.000580753412048674,0.00636735948165078,0.00474919891566278,"53335/6850/25797/7422/983/472/5728/6279/11184/55024/4017/4739/9770/2268/4067",15
"GO:0002861","regulation of inflammatory response to antigenic stimulus","5/263","49/18860",0.102040816326531,7.3174516955071,5.26562330597814,0.000586505729473824,0.00637301314972896,0.00475341579620546,"26279/6850/1236/2268/4067",5
"GO:0031577","spindle checkpoint signaling","5/263","49/18860",0.102040816326531,7.3174516955071,5.26562330597814,0.000586505729473824,0.00637301314972896,0.00475341579620546,"10403/1843/472/1063/4085",5
"GO:0033628","regulation of cell adhesion mediated by integrin","5/263","49/18860",0.102040816326531,7.3174516955071,5.26562330597814,0.000586505729473824,0.00637301314972896,0.00475341579620546,"10563/6352/6850/9404/4067",5
"GO:0071897","DNA biosynthetic process","9/263","168/18860",0.0535714285714286,3.84166214014123,4.39961784410422,0.000598905058919447,0.00648843433268517,0.00483950456793568,"1843/1026/7422/983/472/22890/9768/1063/3082",9
"GO:0071346","cellular response to type II interferon","7/263","103/18860",0.0679611650485437,4.87356491564842,4.68774004978827,0.000600919621454562,0.00649099863293079,0.00484141719309546,"6352/199/6772/2633/3394/10062/10096",7
"GO:0044774","mitotic DNA integrity checkpoint signaling","6/263","75/18860",0.08,5.73688212927757,4.88802444346882,0.000625535185808051,0.00673695859405662,0.0050248704415011,"1026/983/472/8870/672/5884",6
"GO:0050673","epithelial cell proliferation","17/263","496/18860",0.0342741935483871,2.45783760578928,3.91275003577716,0.000629266233277797,0.00675720887558011,0.00503997444424043,"6352/653361/3725/6772/6935/240/1026/7422/55840/2833/677/4017/79630/3398/3148/4208/3082",17
"GO:0033046","negative regulation of sister chromatid segregation","5/263","50/18860",0.1,7.17110266159696,5.19599990779729,0.000644341079047222,0.00683863162674828,0.00510070493113575,"10403/1843/472/1063/4085",5
"GO:0033048","negative regulation of mitotic sister chromatid segregation","5/263","50/18860",0.1,7.17110266159696,5.19599990779729,0.000644341079047222,0.00683863162674828,0.00510070493113575,"10403/1843/472/1063/4085",5
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","5/263","50/18860",0.1,7.17110266159696,5.19599990779729,0.000644341079047222,0.00683863162674828,0.00510070493113575,"10403/1843/472/1063/4085",5
"GO:2000816","negative regulation of mitotic sister chromatid separation","5/263","50/18860",0.1,7.17110266159696,5.19599990779729,0.000644341079047222,0.00683863162674828,0.00510070493113575,"10403/1843/472/1063/4085",5
"GO:0046631","alpha-beta T cell activation","10/263","206/18860",0.0485436893203883,3.48111779689173,4.25805009832322,0.000652446453617818,0.00688463006404235,0.00513501361578733,"5788/26279/915/6850/604/10538/942/1794/3559/9760",10
