"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"213839_at",-0.798483562872968,5.07140153308907,-1.29482407515919,0.209054590355785,0.459540636963398,-6.20626263160747
"204987_at",0.289100019711128,6.22529283056001,1.29464871558313,0.209114024203008,0.459625942130167,-6.2064813070185
"205567_at",-0.343195150630025,6.12110791000756,-1.29456692434022,0.209141749828811,0.459641543686299,-6.2065832929825
"222092_at",0.482884697600417,3.70629663826979,1.29432504360363,0.209223759331017,0.459776432857304,-6.20688486321349
"206971_at",0.45859823775595,5.46910890518567,1.29424640879203,0.209250425781729,0.459789689152379,-6.20698289255175
"205446_s_at",-0.394873948489419,6.2098101888784,-1.29398647610493,0.209338592291828,0.459921481039528,-6.20730689892545
"211257_x_at",-0.183928179017236,8.85636147273471,-1.29394788533512,0.209351684341603,0.459921481039528,-6.20735499761821
"206847_s_at",-0.316409216031986,5.25708437363395,-1.29383081020874,0.209391406360329,0.459963397863488,-6.20750090999508
"215750_at",-0.379354393580503,6.27499812249337,-1.29376000591996,0.209415432140419,0.459970830397729,-6.2075891488986
"208165_s_at",0.370451679814961,4.48573405080557,1.2936613862205,0.209448899991398,0.459998998473124,-6.20771204550767
"212578_x_at",-0.235424787822041,11.9557454080505,-1.29344140895352,0.209523567018587,0.4601176351508,-6.20798614504488
"206171_at",-0.320460725472487,7.52678407644575,-1.29330401185957,0.209570214272065,0.46017472256843,-6.20815732651366
"206096_at",0.236994165340612,5.66619498045106,1.29323739289606,0.209592834763819,0.460179045920011,-6.20824032072134
"201641_at",0.453314232029342,8.16545050883256,1.29305511207135,0.209654737954019,0.460239501539466,-6.20846738831576
"221160_s_at",0.35026830058384,3.87293709821643,1.29303467771276,0.209661678415255,0.460239501539466,-6.20849284173175
"219010_at",0.417595890577138,5.57852188468711,1.29276537395618,0.209753163171361,0.460335995413994,-6.20882825934556
"213177_at",-0.361494724862597,3.00771316443515,-1.2927280700008,0.209765838078791,0.460335995413994,-6.2088747166809
"215208_x_at",-0.346848019415786,5.60756144729738,-1.2927228493524,0.20976761196579,0.460335995413994,-6.20888121824352
"206079_at",-0.491478120164154,3.32715485659745,-1.29229399501564,0.209913369039737,0.460591002846317,-6.20941521761693
"204910_s_at",0.253668400349137,2.27240865569076,1.29222982782535,0.209935184643162,0.460591002846317,-6.20949510406593
"221125_s_at",0.432778968255987,5.44739654995912,1.29219853309084,0.209945824884892,0.460591002846317,-6.20953406394906
"215731_s_at",0.457594961649387,2.43213053905472,1.29207219383957,0.209988784608598,0.460639898349417,-6.20969133978978
"200869_at",-0.269446005457377,11.7371688572607,-1.29200370294812,0.210012076732435,0.460645644830088,-6.20977659649194
"206098_at",0.635815136692369,3.1303409692256,1.29179718774308,0.210082319762597,0.46071703333656,-6.21003364092809
"220457_at",-0.280404293565682,3.06682037790404,-1.29178000414549,0.210088165324261,0.46071703333656,-6.21005502734876
"217825_s_at",0.311271057763282,7.8629791216998,1.29164440929133,0.210134296761324,0.46071703333656,-6.21022377791977
"219144_at",0.544647089828478,5.05918310283013,1.2916199261033,0.210142627151674,0.46071703333656,-6.2102542461333
"216636_at",-0.430473116028673,1.96133302653534,-1.29160412994158,0.210148001922219,0.46071703333656,-6.21027390347565
"209907_s_at",0.205823176408177,7.88035759686148,1.29106451874111,0.210331672927415,0.461074340171331,-6.21094529259249
"213647_at",-0.450240299735338,4.07017350962405,-1.29093003255056,0.21037746822803,0.461129364993626,-6.21111258415804
"214208_at",-0.383875227833068,3.10162838296727,-1.29081585822952,0.210416352983112,0.461142248245482,-6.21125459745347
"211464_x_at",0.480667186529726,5.59307732453623,1.29079124756015,0.210424735455732,0.461142248245482,-6.21128520750205
"201120_s_at",-0.505640106301181,7.40982526177546,-1.29062344608797,0.210481896067788,0.461208896969001,-6.21149390087751
"204430_s_at",0.720161652638769,7.81775516400743,1.29058045212452,0.210496543650978,0.461208896969001,-6.21154736839679
"44696_at",0.197984781642976,7.11090833014759,1.29025935439779,0.210605963178098,0.461403271801942,-6.21194663902382
"209300_s_at",-0.22376516618989,7.07617261221105,-1.2901213876173,0.210652991239688,0.461460932343094,-6.21211816841773
"202728_s_at",0.346532407484701,6.83931910181894,1.29001719570342,0.210688512017423,0.4614656555363,-6.21224769626871
"204723_at",-0.471763178344096,4.82331144205667,-1.28999357321557,0.210696565966266,0.4614656555363,-6.21227706169893
"209104_s_at",-0.319184779035899,8.72240164639475,-1.28976941863432,0.21077300202324,0.461485698977453,-6.21255568835196
"216998_s_at",-0.404499666707687,5.24776033208337,-1.28976728516026,0.210773729634802,0.461485698977453,-6.21255834008501
"214013_s_at",0.356781531941007,4.62636385889318,1.28970023443825,0.210796597967845,0.461485698977453,-6.21264167671346
"218679_s_at",-0.237438719715351,8.34815829724788,-1.28969987175521,0.210796721669821,0.461485698977453,-6.21264212747827
"210638_s_at",0.177427302473596,8.32311156567189,1.2896316156391,0.21082000309875,0.461485698977453,-6.21272695844934
"220460_at",-0.273083220951829,5.12358407055219,-1.2896023710905,0.2108299787098,0.461485698977453,-6.21276330337108
"212552_at",0.281347552368903,8.2322984934588,1.2894541397013,0.210880547556124,0.461551050112279,-6.21294751346234
"213632_at",0.210053960395713,6.16365715987475,1.28919745302559,0.210968137921561,0.461697408888837,-6.21326646022725
"206264_at",-0.448798214002966,5.63971448168732,-1.28905577418827,0.211016495700381,0.461757888018421,-6.21344248039482
"201012_at",-0.295887408038751,11.375897707699,-1.28884390345949,0.211088827366383,0.461870811096338,-6.21370567526914
"201365_at",0.186626863594015,8.35881495001784,1.28868757797159,0.211142208454053,0.461942251446407,-6.21389984572888
"200091_s_at",-0.228355131722356,10.9843466568223,-1.28823352563015,0.211297314773261,0.462236212948418,-6.2144637056615
"200813_s_at",0.270798421799578,7.4507275681948,1.2876334684374,0.211502432277133,0.462639510987666,-6.2152086191464
"205279_s_at",0.334027695130701,5.56574428135079,1.28736984331556,0.211592595938022,0.462770016208692,-6.21553579050784
"216714_at",0.342378165562127,3.64454287239772,1.2872755024752,0.211624869115477,0.462770016208692,-6.21565285805717
"210872_x_at",0.296589772598451,6.5313549977406,1.28721508781305,0.211645538444231,0.462770016208692,-6.21572782275302
"212892_at",-0.358855742348438,6.49554513345247,-1.287193843677,0.211652806952285,0.462770016208692,-6.21575418252869
"221115_s_at",0.578378628915785,5.06076207009085,1.28715547811901,0.211665933904725,0.462770016208692,-6.21580178566242
"209556_at",-0.262301674532221,5.87428392010871,-1.28696649128528,0.211730605815276,0.462865995230237,-6.21603625860109
"204489_s_at",0.234504789475423,9.35816427608657,1.28686917530459,0.211763913623757,0.462870629727369,-6.21615698547979
"207274_at",-0.441459410118014,3.40499906022404,-1.28683891779186,0.211774270523293,0.462870629727369,-6.21619452032231
"216496_s_at",-0.499525953646506,2.94604477314887,-1.28652259118325,0.211882570004415,0.463059871114661,-6.21658688238389
"215625_at",0.479514735618844,3.73893877328587,1.28642606404221,0.211915626147809,0.463059871114661,-6.21670659531009
"215486_at",-0.4715757029258,4.53695544567737,-1.28640396240012,0.211923195513499,0.463059871114661,-6.21673400467637
"219909_at",-0.537936985143286,3.37788283935859,-1.28622719489796,0.211983742336086,0.463146752669381,-6.21695320849935
"219598_s_at",-0.226388037301166,8.61069532249766,-1.28604666853447,0.21204559046269,0.46318342514054,-6.21717704693709
"220184_at",-0.416856588031593,2.35530186799877,-1.28603826683497,0.212048469215246,0.46318342514054,-6.21718746372573
"218522_s_at",0.351277781594176,6.46373726392514,1.28596705147372,0.212072871611936,0.46318342514054,-6.21727575725455
"222160_at",-0.303069952949629,5.88767512464604,-1.28593553082539,0.212083673056093,0.46318342514054,-6.21731483553764
"202271_at",-0.265347977995478,7.57641616395834,-1.2858327104171,0.212118910343216,0.463214982279291,-6.2174423032596
"219374_s_at",0.188023995525935,6.57709597538942,1.28569043087966,0.212167678023448,0.463276077353895,-6.21761867454796
"210882_s_at",0.71911785246171,3.39153514320089,1.28559191180748,0.212201451464025,0.463279164284165,-6.21774079008295
"208893_s_at",-0.56044313647933,6.64937676188122,-1.28556501371965,0.21221067315211,0.463279164284165,-6.21777412918229
"210874_s_at",0.369550741646569,5.27050242882231,1.28541847578523,0.212260917376064,0.46334345825733,-6.21795574656958
"201903_at",0.395773649467956,7.88144971657749,1.28518842597737,0.212339814308295,0.463470279384047,-6.21824083180791
"200029_at",-0.216055627158622,12.0211225756833,-1.2849194884476,0.212432076762708,0.463625935889199,-6.21857405255449
"202428_x_at",0.274750720377144,10.2091199824771,1.28484005591151,0.212459333037688,0.463625935889199,-6.21867246014755
"219303_at",0.216745106899942,6.13341784144484,1.28471852266727,0.212501040874328,0.463625935889199,-6.21882301548955
"209204_at",0.287089892807117,5.82835315528465,1.28469452537904,0.2125092770235,0.463625935889199,-6.21885274187946
"AFFX-HUMRGE/M10098_M_at",-0.95808242559217,3.75943516886158,-1.28462464016661,0.212533263849392,0.463625935889199,-6.21893930874535
"205708_s_at",0.283015045087368,6.67295261780142,1.28461676726018,0.212535966212277,0.463625935889199,-6.21894906066765
"211185_s_at",-0.187883260488634,10.2151583128651,-1.28445794284919,0.212590488118277,0.463688170931337,-6.21914578054714
"208148_at",0.477997621315067,2.04810904937452,1.28436933145321,0.212620911706887,0.463688170931337,-6.21925552554395
"215179_x_at",-0.234125351202058,8.67460113023865,-1.28435182348797,0.212626923240874,0.463688170931337,-6.21927720834842
"210491_at",0.758184407103151,2.47125348694377,1.28420473168795,0.212677433862793,0.463752936565674,-6.21945936473036
"218509_at",-0.479245755545739,5.2562864209216,-1.28412757965436,0.212703931211314,0.46376533260095,-6.21955490155743
"215320_at",-0.252307041742519,1.38466934615744,-1.28403737533258,0.212734914516812,0.463787506132288,-6.2196665947047
"220308_at",-0.309846903282808,3.41860482089424,-1.28390202215853,0.21278141205755,0.463797334549317,-6.21983417962505
"202042_at",-0.187751734700885,7.62865736427892,-1.28384474660242,0.212801090152878,0.463797334549317,-6.21990508969057
"208209_s_at",0.470228893179398,3.08995520653554,1.28377511130552,0.212825016564559,0.463797334549317,-6.21999129809497
"215122_at",-0.492230496669665,3.28391170595537,-1.28375382191582,0.212832331929411,0.463797334549317,-6.22001765353102
"216890_at",-0.210705203596365,3.1213789173939,-1.28372134322119,0.212843492487605,0.463797334549317,-6.22005786016956
"220293_at",-0.275486178462082,4.74763482683487,-1.2835849831096,0.212890354447783,0.463854088995791,-6.22022665613784
"208431_s_at",-0.29320756764893,5.3444923954375,-1.28345359751673,0.212935514391967,0.463907124285902,-6.22038927976539
"204573_at",0.269016234525572,7.26338665199752,1.28332645330596,0.212979223534532,0.463927728966759,-6.2205466400016
"208904_s_at",-0.222342600780356,12.3357146248397,-1.28325156488484,0.213004971629658,0.463927728966759,-6.22063931952285
"207669_at",-0.25083388090418,3.00043621701566,-1.28324441084761,0.213007431452628,0.463927728966759,-6.22064817288855
"208697_s_at",-0.295812721274318,10.6665474231297,-1.28298985195625,0.213094972517013,0.464073032896462,-6.22096317068474
"213504_at",-0.197976170349127,7.6233498212353,-1.28276312584434,0.213172965485497,0.464197516848757,-6.22124368237084
"211974_x_at",0.179326845626232,10.3957816345773,1.28258400166434,0.213234599156377,0.464286356556728,-6.2214652696058
"204717_s_at",-0.591765675758749,3.4857739092765,-1.28234928719738,0.213315381367596,0.464402571033532,-6.22175558516664
"221878_at",0.433693936255348,5.65850958462794,1.28230782006778,0.213329655661232,0.464402571033532,-6.22180687063621
"36566_at",0.340033356337669,6.557216957249,1.28184221595371,0.213489981947772,0.464706190069572,-6.2223826201013
"201657_at",0.321779009442265,5.74089189792964,1.28169676871257,0.213540084378572,0.464769847646778,-6.22256243822939
"219130_at",0.267729041374867,6.31455381360025,1.28153315203909,0.213596456516513,0.464847137470207,-6.22276469852766
"221582_at",-0.215850195549143,6.77626953700156,-1.28145884524129,0.213622061816805,0.464857461275769,-6.22285654808367
"221902_at",-0.333285633787997,7.1626493872119,-1.28088071409421,0.213821360403277,0.465206785926353,-6.22357101161038
"207859_s_at",-0.21770870750382,5.42760777723576,-1.28087205661276,0.213824345979343,0.465206785926353,-6.22358170856028
"211205_x_at",-0.802589834423818,3.97440572101292,-1.28070756592506,0.213881077538225,0.465284784807601,-6.22378493702275
"218965_s_at",-0.504423110917929,4.37473139077324,-1.28063862576051,0.213904857921301,0.465291092255012,-6.22387010603012
"212947_at",-0.31507720419676,6.20554696637913,-1.28001523669819,0.214119983930548,0.465689813075438,-6.22464006528708
"222370_x_at",-0.312250837058421,5.83532991487434,-1.2798933039066,0.214162081375968,0.465689813075438,-6.22479062911082
"215726_s_at",-0.321731789447764,7.50950913215756,-1.27986903123141,0.214170462309351,0.465689813075438,-6.22482059978307
"213150_at",-0.408564303183891,7.5501688798998,-1.27981474767889,0.214189206394077,0.465689813075438,-6.22488762460488
"201803_at",0.216011715444571,8.47373084450249,1.27980476561856,0.214192653332593,0.465689813075438,-6.22489994935839
"204163_at",-0.64973576309569,5.9922322432569,-1.27965302437104,0.214245056882273,0.465729366445386,-6.2250872926565
"213423_x_at",0.218642197228595,6.47313142444828,1.27963104827757,0.214252647104593,0.465729366445386,-6.22511442327635
"219712_s_at",-0.53623084134454,4.44864062940521,-1.27946119074275,0.214311320424291,0.465811466349441,-6.22532410767117
"207872_s_at",0.585149475244431,4.3520812413056,1.27931933404153,0.214360331014245,0.465872550081968,-6.22549920751648
"35666_at",-0.305422454267602,7.59197859301333,-1.27893874175938,0.214491865977026,0.466112955877322,-6.22596890668807
"221213_s_at",0.505385533228989,5.3393612168387,1.2786405627118,0.214594961950272,0.466291519954939,-6.22633681369159
"200867_at",0.210810500597405,7.26103738248774,1.27837347625238,0.214687340068075,0.466446762747359,-6.22666629473104
"213319_s_at",0.503254638474134,3.96362394487351,1.27816923346336,0.214758002932457,0.466554799585057,-6.22691821121391
"222173_s_at",0.378306895744501,5.79657933121247,1.27797918709613,0.214823770310483,0.46659593082459,-6.22715258656576
"214154_s_at",-0.387352064159854,3.34902661471277,-1.27797647028932,0.214824710600336,0.46659593082459,-6.22715593686048
"212275_s_at",0.46919044628414,5.51747001162983,1.2779330046648,0.214839754533065,0.46659593082459,-6.22720953669451
"220208_at",-0.309594311129052,5.19444161048732,-1.27764894351077,0.214938091252185,0.466764008125178,-6.2275597894814
"219082_at",0.654731825043168,4.75928242801771,1.27743820121697,0.215011068773954,0.466876987477102,-6.22781959554077
"204598_at",-0.385677054710243,5.85695663108817,-1.27730626717836,0.215056765673598,0.466930713193491,-6.22798222695219
"216107_at",-0.353263367823709,5.36985111528663,-1.27687229159088,0.21520713105781,0.467211662252648,-6.22851707483893
"201698_s_at",0.17328218449335,8.98321544685023,1.27674599971439,0.215250904340698,0.467261169159647,-6.2286726924027
"218082_s_at",0.174803800893146,7.6823544392793,1.27652109189583,0.215328875318501,0.46734860252118,-6.22894979236582
"210015_s_at",0.433866502860162,4.99390620212455,1.27647721117383,0.215344090413921,0.46734860252118,-6.2290038511689
"201070_x_at",-0.260835257292305,8.5366651083308,-1.2764483393502,0.21535410181248,0.46734860252118,-6.22903941890733
"214466_at",0.373428554073533,4.2635721801968,1.27628072216324,0.215412230707628,0.467429227466948,-6.2292458960033
"206201_s_at",-0.556135976456925,6.18384494267693,-1.2759361232773,0.215531774078715,0.467643088782473,-6.22967031261613
"205304_s_at",-0.42095191323316,6.38970463091284,-1.27580578718238,0.215577001764617,0.46769568010135,-6.22983081216304
"211948_x_at",-0.265564567631489,8.7435805152893,-1.27528481746263,0.21575785558834,0.467972036461436,-6.23047220836857
"208474_at",0.41503627121904,5.58837807387019,1.27528229782294,0.215758730561477,0.467972036461436,-6.23047530989728
"219876_s_at",-0.514217344308454,3.6641957142725,-1.27519310469351,0.215789705638394,0.467972036461436,-6.23058509801911
"213531_s_at",-0.222803394706463,9.37691574634528,-1.27517176310819,0.215797117673221,0.467972036461436,-6.23061136647023
"214138_at",0.376226483504495,4.48280930669343,1.27513642724967,0.215809390417705,0.467972036461436,-6.23065485904785
"222184_at",0.536362129571717,3.63208084468972,1.27478108475947,0.215932836821341,0.46816571500925,-6.23109216913789
"222248_s_at",0.493411488018831,3.44467757529813,1.27470328088871,0.215959873241204,0.46816571500925,-6.23118790622133
"218583_s_at",0.17654255212295,7.21342136674233,1.27468437139767,0.215966444580141,0.46816571500925,-6.23121117345106
"207100_s_at",0.573875929404068,4.63996715469925,1.274637462093,0.21598274695037,0.46816571500925,-6.23126889184036
"212955_s_at",0.281640643804118,7.73237258952468,1.27457470757564,0.216004557483758,0.468167450093433,-6.23134610372522
"219340_s_at",0.416164345766047,5.4975651907335,1.27442249741646,0.216057465664424,0.468236579206415,-6.23153336645174
"215083_at",-0.749013312158204,3.81448277628977,-1.2741298020292,0.216159234516599,0.46841157470907,-6.23189341284199
"207134_x_at",-0.352482267801922,7.8703240768601,-1.27397135821223,0.21621434012013,0.468485427936294,-6.23208828591456
"216031_x_at",0.327137474149396,3.45606111505849,1.27376405870311,0.216286453724719,0.468596115541849,-6.23234321609552
"206862_at",-0.450003580692166,3.57575656174736,-1.27362454569832,0.216334996765608,0.468642333879015,-6.23251476457779
"213511_s_at",0.211090090756642,7.38319681411536,1.2735818646713,0.216349849150178,0.468642333879015,-6.23256724295074
"209603_at",0.479877896957668,2.95566964373389,1.27330506486732,0.216446190579945,0.468805449523028,-6.23290754493057
"211624_s_at",0.398256827472564,3.73121651176829,1.27305967225661,0.216531628233036,0.468944919031658,-6.23320918127109
"208029_s_at",-0.305075068852312,7.65850677754216,-1.27288209424368,0.216593471271975,0.469033267284104,-6.23342742882383
"215220_s_at",-0.927929011879901,2.98532081753202,-1.27274335277289,0.21664179862634,0.469056175604967,-6.23359792714824
"222207_x_at",-0.250057432553984,7.15483543391137,-1.27273086186695,0.216646149949572,0.469056175604967,-6.23361327634266
"219709_x_at",0.308839112366943,6.23903715208678,1.27265805257324,0.216671515084142,0.469065517402112,-6.23370274397844
"204392_at",-0.266699103521489,6.36287514298857,-1.27181003103605,0.216967115400212,0.469620735639945,-6.23474446391956
"211935_at",0.307970180199981,8.45808767220492,1.2718013787304,0.216970132989868,0.469620735639945,-6.23475508944117
"210904_s_at",0.358715875473969,6.99545267374015,1.27171119938467,0.217001585982807,0.469643195459875,-6.23486583108908
"220199_s_at",0.261940204910861,7.82209554916834,1.27156537109368,0.217052455793707,0.469707669462093,-6.23504489623005
"217876_at",-0.404807549569271,3.2265627151149,-1.27148009298259,0.217082207921185,0.469724561165753,-6.23514960255372
"207564_x_at",0.254711151211086,7.1870928531778,1.27137164949323,0.217120046603344,0.469724561165753,-6.235282743115
"200636_s_at",-0.34352300304058,6.81720804466219,-1.27135752980802,0.217124973693079,0.469724561165753,-6.23530007771882
"205111_s_at",-0.35141666901183,4.7966825550114,-1.2713013423087,0.21714458127579,0.469724561165753,-6.23536905694007
"201082_s_at",-0.311827925032695,7.04918451311238,-1.27119609874298,0.217181311475272,0.469758412308628,-6.23549825334648
"204393_s_at",0.534277469338869,4.78153038727327,1.2707629469158,0.2173325326304,0.47003987426994,-6.2360298912814
"210433_at",-0.479618999351308,2.42844209807166,-1.27061762050323,0.21738328687369,0.470091275433428,-6.23620822578893
"212112_s_at",0.221266840325389,8.3819860287907,1.27054128529822,0.217409950070644,0.470091275433428,-6.23630189204069
"219961_s_at",-0.719343199481357,4.90801091610562,-1.27049422946509,0.217426387502051,0.470091275433428,-6.23635962895913
"202459_s_at",0.199664627960455,7.61251742456604,1.27031193006779,0.217490076925784,0.470091275433428,-6.2365832906795
"207203_s_at",0.422301647745332,4.81166150323707,1.27022468283395,0.217520563325601,0.470091275433428,-6.23669032387172
"204979_s_at",0.573574116493755,3.69903154544816,1.27021924760589,0.217522462641201,0.470091275433428,-6.23669699149357
"207495_at",-0.558027091337866,4.07365057263044,-1.27019096263061,0.217532346902584,0.470091275433428,-6.23673168946101
"216345_at",-0.470909298573661,3.25556643782348,-1.27018499250881,0.217534433222039,0.470091275433428,-6.23673901309089
"201075_s_at",-0.233100150115667,6.44921874257758,-1.27015141735452,0.217546166686241,0.470091275433428,-6.23678019963953
"203357_s_at",-0.362415904431615,6.38729101911092,-1.26966515256951,0.217716155614331,0.470412983181823,-6.23737659433856
"209886_s_at",0.425996091624817,4.4105469650242,1.26952184853307,0.217766271480808,0.47047564741195,-6.23755231660369
"208349_at",-0.314139926784116,5.41759269719782,-1.2692703072087,0.217854261242435,0.47062011665198,-6.23786072033929
"220818_s_at",0.216368522808795,1.93747381214215,1.26855706920172,0.218103902390003,0.471100615640765,-6.23873490421534
"208825_x_at",-0.250477903855989,13.0943241083756,-1.26851403482727,0.218118971932225,0.471100615640765,-6.23878763600041
"220726_at",0.435936282878286,1.35234334377425,1.26834711551161,0.218177430406225,0.471181205828834,-6.23899215452806
"219660_s_at",-0.296007220108265,4.95639339017947,-1.26804859010018,0.218282010014655,0.471295884614393,-6.23935786619572
"220626_at",-0.457654719971845,2.67481282045253,-1.26804544138154,0.218283113281212,0.471295884614393,-6.23936172317163
"212625_at",0.226462121898229,7.15104234895272,1.26801331123958,0.218294371474569,0.471295884614393,-6.23940108003859
"203683_s_at",-0.503755699056283,6.28921439686754,-1.26795406097513,0.218315133554269,0.471295884614393,-6.23947365464754
"204874_x_at",-0.379191722160512,2.51636075754205,-1.26782216459054,0.218361357253872,0.471350007138237,-6.23963520173759
"205822_s_at",-0.230569428173845,5.76248806276844,-1.26774178877395,0.218389529022898,0.471351446144359,-6.23973363919044
"201782_s_at",-0.181191948604065,8.74090731681988,-1.26769956436316,0.218404329822758,0.471351446144359,-6.23978534990037
"203032_s_at",0.40537776740017,5.11428994660055,1.26763485812097,0.218427012610683,0.471354747434036,-6.23986459042136
"201195_s_at",-0.761008660036955,6.63385042608724,-1.26736645756541,0.218521119833079,0.471512163575144,-6.24019324179852
"204304_s_at",-0.495841437347437,4.25164856328814,-1.26719223641922,0.218582222341814,0.47159834047663,-6.24040654022973
"215957_at",0.584580787758877,3.4132417123436,1.2670925110643,0.218617203741241,0.471628148994682,-6.24052862233011
"219203_at",-0.507520443756335,3.95167031001588,-1.26701882983024,0.218643052217491,0.471638250974091,-6.24061881634547
"221428_s_at",0.353123015829581,6.65860120285807,1.26648428784412,0.218830647901952,0.471997224586118,-6.24127301996553
"201520_s_at",-0.180552741447296,8.13281356866908,-1.26625161167151,0.218912343459608,0.47212773415703,-6.24155770840514
"203219_s_at",0.295901878632406,7.03180404820306,1.26580567252041,0.219068983890491,0.472392304535492,-6.24210320665109
"217070_at",0.494899145874022,3.17154277431736,1.26578167229632,0.21907741664362,0.472392304535492,-6.24213256040636
"208812_x_at",0.255076541338475,12.4619108355908,1.26535964696258,0.21922574084488,0.472666394121573,-6.2426486451548
"211146_at",0.267923488982526,2.17482629086668,1.26524162914512,0.219267232964608,0.472710060224956,-6.24279293983128
"209070_s_at",-0.470828942716179,8.87908043494817,-1.26518136878222,0.219288421332198,0.472710060224956,-6.24286661279367
"203797_at",-0.250457567165251,6.62941224951235,-1.26500279440928,0.219351219764889,0.472799693366321,-6.24308491606
"210841_s_at",0.263932795863221,6.4652668536029,1.26437788046337,0.21957108920785,0.473113599334031,-6.24384865082478
"216203_at",-0.236188764839722,5.78276262828483,-1.26432586113609,0.219589399297173,0.473113599334031,-6.24391221127836
"206599_at",-0.478119003967353,3.37292637358025,-1.26423798450397,0.219620333330709,0.473113599334031,-6.24401957930511
"204636_at",-0.349169270074129,2.90396265116137,-1.26423205466454,0.21962242085323,0.473113599334031,-6.24402682417561
"204776_at",-0.454599242410374,10.7092356941824,-1.26420206730856,0.219632977743735,0.473113599334031,-6.24406346123065
"208067_x_at",-0.425665241995584,5.79414672542602,-1.26417167711102,0.219643676850271,0.473113599334031,-6.24410058969393
"206364_at",0.333796599692063,4.69410949078633,1.26414923525817,0.21965157793699,0.473113599334031,-6.24412800697268
"201661_s_at",0.230313855422902,7.12760285146646,1.26410625666018,0.219666709990122,0.473113599334031,-6.2441805128845
"209007_s_at",0.259084711115161,8.69099248499376,1.26378548294797,0.21977967440436,0.473311151517576,-6.24457234580442
"201715_s_at",-0.270235221883162,6.55268571455489,-1.26357023628662,0.219855501185693,0.473428694715964,-6.24483522684361
"209541_at",0.409189481834056,8.81408321000438,1.26322339923679,0.219977726717685,0.473646118895562,-6.24525873826845
"200726_at",0.26613647204657,9.82944496605568,1.26291879095638,0.220085113854492,0.473807979519806,-6.24563060292592
"203170_at",-0.524148287763502,4.32088498918558,-1.26284930974216,0.220109614522106,0.473807979519806,-6.24571541451487
"204941_s_at",-0.391592282100058,1.97349963731787,-1.26282924547445,0.220116690032268,0.473807979519806,-6.24573990502616
"200720_s_at",0.196262354798266,7.59170615780928,1.26260371942625,0.220196232080859,0.473933414416864,-6.24601515980687
"206695_x_at",0.251682490093749,5.91022851416511,1.26248571104442,0.220237861916117,0.473977233636935,-6.24615917228494
"202521_at",0.185155879874259,8.26779778930053,1.26242520662334,0.220259208413887,0.473977396531785,-6.24623300484528
"214251_s_at",-0.599029279055492,5.67439121863137,-1.26183366666938,0.220467992678335,0.474380869143621,-6.24695469082925
"214685_at",-0.600856426803077,3.0651499943289,-1.26153061925814,0.220575012230031,0.47456531790304,-6.24732429949121
"204835_at",-0.283468548342571,6.11218274352145,-1.26105853420872,0.220741805957032,0.474878322276555,-6.24789992077286
"220538_at",-0.262887783712611,5.00476372479654,-1.26090877876281,0.220794736706615,0.474881277971812,-6.24808248133201
"219740_at",0.505503068842888,3.75805206388224,1.26089460697606,0.220799746199581,0.474881277971812,-6.2480997565929
"212823_s_at",-0.494373689035207,5.68702410748739,-1.26077157685642,0.220843238984599,0.474881277971812,-6.24824972199949
"221318_at",0.374991229300403,5.30740993712447,1.26076166734602,0.220846742414561,0.474881277971812,-6.24826180047462
"216949_s_at",-0.439163583500123,4.58386742841483,-1.26075319796168,0.22084973673302,0.474881277971812,-6.24827212354827
"210553_x_at",-0.675273826513758,4.23031869885371,-1.26049675201026,0.220940416975412,0.4750304237228,-6.24858466937657
"215646_s_at",0.43784626495578,8.68775647780253,1.26004422215045,0.221100502914834,0.475328751225397,-6.24913606057957
"216029_at",0.277255562399431,5.60889818762377,1.25976909928905,0.221197873253672,0.475464962736979,-6.24947120438165
"211731_x_at",0.341556666227213,5.46766462632963,1.25970304274186,0.221221256609651,0.475464962736979,-6.24955166246669
"210161_at",0.386002981248856,4.94068315049713,1.25968434779739,0.22122787477705,0.475464962736979,-6.2495744325914
"221212_x_at",0.621160615179739,2.57181128713566,1.25930787232969,0.22136118258976,0.475696976692169,-6.25003291131355
"218668_s_at",0.289725629630315,6.95727744384716,1.25925891137837,0.221378523910505,0.475696976692169,-6.25009252817588
"217056_at",0.569566509333349,3.76809346341031,1.25917825947297,0.221407092020001,0.475712489777426,-6.25019072888666
"207908_at",-0.246756286926124,6.6249756270412,-1.25894426104505,0.221489993764307,0.475786534435766,-6.25047561163941
"221887_s_at",-0.397632565804004,4.92167440375278,-1.25893709672861,0.221492532337883,0.475786534435766,-6.25048433315813
"214248_s_at",-0.188616282664208,3.50323135381167,-1.25890019010824,0.221505610027224,0.475786534435766,-6.25052926095069
"210230_at",-0.644642085947454,4.70011707362847,-1.2588116366027,0.221536990965758,0.475807897903424,-6.25063705577362
"221305_s_at",0.540648902254864,4.46574800787032,1.25875161803294,0.221558261842926,0.475807897903424,-6.25071011174011
"207298_at",-0.319338733789694,5.46825260570713,-1.25857817582984,0.221619739419882,0.475894059313216,-6.25092121264972
"210130_s_at",-0.376121755541696,4.7349442454211,-1.25850064502646,0.221647224886075,0.475905214544297,-6.25101556924742
"218240_at",0.21065148350762,6.93283789709545,1.25844303772518,0.221667648959084,0.475905214544297,-6.25108567528378
"221203_s_at",0.265586392356598,6.32100019835397,1.25816037094094,0.221767886463072,0.476037120031253,-6.25142963060354
